ID,Season,TeamA,TeamB,Label,Diff_Games,Diff_FGA,Diff_FGA3,Diff_FTA,Diff_OR,Diff_DR,Diff_Ast,Diff_TO,Diff_Stl,Diff_Blk,Diff_PF,Diff_NumOT,Diff_WinRate,Diff_FGPct,Diff_FG3Pct,Diff_FTPct,Diff_TotalReb,Diff_OffEff,Diff_DefEff,Diff_NetEff,Diff_TourneyApps,Diff_TourneyWins,Diff_TourneyWinRate,Diff_WinRate_H,Diff_WinRate_A,Diff_WinRate_N,Diff_HomeAdvantage,Diff_ConfStrengthIndex,Diff_ConfAvgScoreDiff,Diff_LateWinRate,Diff_LastNWinRate,Diff_LastNScoreDiff,Diff_WinRateTrend,Diff_RecentWinRate,Diff_SeedNum,Diff_AvgRankPct,Diff_MidSeasonChange,Diff_CoachTourneyWins,Diff_CoachTourneyWinRate,Diff_Elo
2012_1253_1307,2012,1253,1307,0,-1.0,0.7479838709677438,-1.5171370967741922,2.494959677419356,0.19657258064516192,-2.14516129032258,-1.964717741935484,-0.441532258064516,-0.03729838709677402,-0.5393145161290325,-1.883064516129032,0.03326612903225806,-0.07056451612903225,0.007171346311313054,-0.026584917429987864,-0.04038935128591725,-1.9485887096774164,-0.1792906494085429,5.7633019128884655,-5.942592562297008,-6.0,-5.0,-0.35714285714285715,0.1333333333333333,-0.19393939393939397,0.0,0.32727272727272727,-0.5757575757575759,-6.029440797738906,0.11111111111111105,0.0,5.700000000000001,0.4297924297924297,-0.015151515151515138,7.0,-0.06664452971271151,0.0,-1.0,0.15555555555555556,-97.90034922788641
2012_1259_1326,2012,1259,1326,0,-2.0,-3.336397058823529,-0.194852941176471,2.007352941176471,1.398897058823529,-2.9963235294117645,-2.9705882352941178,1.851102941176471,0.5753676470588234,1.34375,2.8161764705882355,0.0,-0.044117647058823484,-0.05534887088734247,0.014338575393154529,0.019795979823834964,-1.597426470588232,-7.653488868394845,10.196279449122088,-17.849768317516933,-13.0,-24.0,-0.631578947368421,-0.06666666666666665,0.010695187165775444,0.33333333333333337,-0.0773618538324421,-0.5090909090909091,-6.1117292589078644,0.05555555555555558,0.09999999999999998,-2.7,0.21626984126984128,0.05769230769230771,13.0,-0.31331074228801503,0.0,-16.0,,-316.7009588215162
2012_1393_1421,2012,1393,1421,1,3.0,4.212121212121211,0.115151515151517,-7.851515151515152,2.127272727272727,-0.12727272727272876,0.5181818181818176,-2.954545454545455,1.539393939393939,4.857575757575757,-2.8121212121212125,-0.003030303030303029,0.2393939393939395,-0.0027734871747154277,-0.0024905714082403274,-0.08021725255006806,1.999999999999993,1.406026950396182,-11.40215315896107,12.808180109357252,20.0,38.0,0.15573770491803274,0.1428571428571429,0.2846153846153846,0.4166666666666667,-0.1417582417582417,0.5151515151515151,5.975636219282264,0.04901960784313719,0.09999999999999998,-3.3000000000000007,-0.4509803921568628,0.09999999999999998,-15.0,0.3067756107528836,0.0,38.0,0.15573770491803274,326.44281164822314
2012_1433_1455,2012,1433,1455,1,3.0,-0.44402277039848315,3.067362428842504,1.020872865275141,1.479127134724859,-5.673624288425049,-2.313092979127136,-0.7144212523719169,4.617647058823529,-0.26185958254269437,1.114800759013285,-0.07020872865275142,-0.015180265654649028,-0.07012045982634219,-0.03295776964513342,-0.06339394698131506,-4.194497153700198,-9.265695059771147,-1.4334326653808063,-7.832262394390341,2.0,5.0,0.20512820512820512,-0.004761904761904745,-0.1398601398601398,0.3142857142857143,0.13509823509823504,-0.27272727272727293,-2.0752855823414413,0.005847953216374324,0.0,-7.2,0.041745389113810316,0.009090909090909038,7.0,-0.09413124754033841,0.0,4.0,0.7083333333333334,-50.513472341843
2012_1217_1435,2012,1217,1435,0,-5.0,-6.345841784989858,-5.895537525354971,-1.0182555780933065,-1.8600405679513194,0.2616632860040582,0.04361054766734185,-0.6592292089249483,-0.0791075050709944,0.4137931034482758,-0.8569979716024356,-0.05375253549695741,0.1561866125760648,0.0051221756710364,-0.034224269493020376,0.0524861878453039,-1.5983772819472648,-2.7467962338469505,-7.332845840498379,4.586049606651429,-10.0,-8.0,,0.18686868686868685,0.25454545454545463,0.0,-0.06767676767676778,-0.33333333333333337,-4.105502058852902,0.17500000000000004,0.10000000000000009,-0.5999999999999996,0.0431318681318682,0.18461538461538463,7.0,-0.07591461568734281,0.0,-3.0,0.24999999999999994,-85.50123353024901
2012_1285_1458,2012,1285,1458,0,-4.0,0.8568443051201697,-4.332288401253919,4.861024033437825,-0.9383490073145246,0.04702194357366807,2.1609195402298855,3.444096133751307,1.8913270637408575,0.27377220480668774,4.339602925809823,-0.026123301985370953,0.0658307210031348,0.044156628755095295,0.02208386547467006,-0.02171739342503176,-0.8913270637408601,-1.023881925440861,4.050751294419385,-5.074633219860246,-8.0,-18.0,-0.4338235294117647,0.09722222222222221,0.05594405594405594,,0.04127816627816627,-0.6727272727272728,-7.337154084777783,0.23529411764705876,0.4,13.1,0.4019607843137254,0.36363636363636365,9.0,-0.22261166863439596,0.0,-14.0,-0.5833333333333334,-139.6820600258818
2012_1153_1400,2012,1153,1400,1,1.0,3.0098039215686327,3.2468805704099815,-6.894830659536542,0.07575757575757613,-0.051693404634580276,0.6069518716577544,-1.9875222816399294,1.2994652406417107,0.9518716577540105,-4.368092691622104,0.0570409982174688,0.09982174688057044,-0.016452350015681738,0.015713873021807157,-0.08982963345379458,0.024064171122994082,-3.5201722542281573,-5.500458637053413,1.9802863828252555,-6.0,-7.0,0.011904761904761973,-0.04385964912280704,0.21969696969696972,0.41666666666666663,-0.26355661881977677,-0.054545454545454564,-0.5403660112322086,0.10526315789473684,0.09999999999999998,1.9,0.019548872180451093,0.16666666666666663,-5.0,0.013042828383737604,0.0,-19.0,-0.2628205128205128,28.75696586526078
2012_1104_1166,2012,1104,1166,0,-1.0,-2.7481060606060623,-5.116477272727273,-2.4820075757575744,1.2973484848484844,-2.2613636363636367,-5.62784090909091,0.6647727272727266,2.524621212121212,1.8532196969696968,1.3456439393939377,0.0018939393939393923,-0.1922348484848485,-0.05746799936087493,-0.1397600899662626,-0.016520623770205467,-0.9640151515151558,-15.555513900369135,-10.820149896686232,-4.7353640036829034,5.0,15.0,0.3125,-0.07499999999999996,-0.36923076923076925,-0.2857142857142857,0.2942307692307693,0.1272727272727272,2.3933727754298193,-0.2865497076023391,-0.09999999999999998,1.0,-0.2151211361737677,-0.09090909090909094,1.0,-0.019234553325462422,0.0,1.0,0.3333333333333333,-22.121982424227326
2012_1196_1438,2012,1196,1438,1,2.0,8.041055718475079,10.93646138807429,1.2619745845552295,3.357771260997067,-0.6901270772238526,2.67741935483871,-0.5102639296187697,-0.03128054740958053,0.46627565982404695,0.009775171065493637,0.05865102639296188,-0.012707722385141729,0.0008668472224093726,0.05298306577271805,-0.012452554744525557,2.6676441837732128,12.698451135377127,12.513097908029579,0.185353227347548,5.0,21.0,0.19565217391304346,0.0625,-0.2727272727272727,0.33333333333333337,0.3352272727272727,0.06060606060606066,0.7324966337952596,0.0816993464052288,0.0,-2.3,0.21027077497665736,0.04545454545454547,-3.0,0.031258514213059696,0.0,22.0,0.1352941176470589,87.55890878634364
2012_1199_1382,2012,1199,1382,1,2.0,2.5708699902248284,1.6177908113391997,-3.0899315738025415,0.27956989247311803,0.739980449657871,-1.5943304007820132,2.0791788856304994,1.8963831867057674,1.7458455522971654,0.17693059628543395,0.02443792766373412,0.08211143695014667,-4.045034719879492e-05,0.01222715173025729,-0.05727672166427544,1.0195503421309908,-5.277335306309823,-7.4518026060264475,2.174467299716625,8.0,9.0,0.5,0.03619909502262442,0.07142857142857145,-0.08333333333333337,-0.035229476405947036,0.006060606060605989,1.363569116994389,0.1228070175438597,0.0,-6.6,0.09533449007133221,0.10256410256410264,-11.0,0.12229058819967897,0.0,5.0,,132.75433947974784
2012_1125_1207,2012,1125,1207,0,3.0,5.133333333333333,7.1878787878787875,1.8939393939393945,0.21515151515151487,-0.24545454545454604,3.833333333333332,-0.3878787878787868,1.13030303030303,-2.624242424242424,0.4393939393939412,-0.07272727272727272,0.054545454545454564,0.022805346151869632,0.038293018639262544,0.04133333333333333,-0.030303030303031164,10.429944512803829,4.963875281498858,5.466069231304971,-14.0,-31.0,-0.6326530612244898,-0.014423076923076872,0.125,0.5,-0.13942307692307687,-0.4848484848484848,-5.499000841080569,0.30065359477124176,0.4,11.9,0.5570638511814983,0.36363636363636365,11.0,-0.06560863379045201,0.0,-7.0,-0.5,-30.923836403464747
2012_1178_1242,2012,1178,1242,0,0.0,-0.2727272727272734,-1.6969696969696972,1.5151515151515156,0.6060606060606055,-4.212121212121215,-3.0303030303030294,-0.5151515151515156,-0.09090909090909083,-1.1515151515151523,1.6363636363636367,0.0,-0.21212121212121215,-0.04081571503174286,-0.06227236838754041,0.04431759703149962,-3.606060606060609,-5.034738174125366,10.066181771681016,-15.100919945806382,-24.0,-63.0,-0.2303370786516854,-0.2666666666666667,-0.3714285714285715,0.32142857142857145,0.10476190476190478,-0.47878787878787876,-5.550401816606917,-0.05263157894736836,0.0,-3.499999999999999,0.3759398496240602,0.0,13.0,-0.2957818696455059,0.0,-28.0,-0.7,-304.426650009945
2012_1181_1250,2012,1181,1250,0,1.0,-1.5397727272727266,0.7310606060606055,3.8910984848484844,1.0653409090909083,-0.05208333333333215,-0.545454545454545,0.6505681818181817,-1.5700757575757578,1.1240530303030303,0.40056818181818343,-0.0018939393939393923,0.03693181818181823,0.012322112095940863,0.02108615867843555,-0.07269445271375985,1.013257575757578,3.1874781049331347,4.842921584271522,-1.6554434793383876,22.0,79.0,0.7821782178217822,-0.10416666666666663,0.13333333333333341,-0.1428571428571429,-0.23750000000000004,0.36969696969696975,4.45517013682643,-0.034055727554179516,-0.09999999999999998,-6.000000000000001,-0.15786525136370333,-0.15000000000000002,-13.0,0.22054366088457,0.0,79.0,0.7821782178217822,248.2418063329203
2012_1254_1277,2012,1254,1277,0,-1.0,2.8903743315508024,2.7014260249554365,7.339572192513369,0.1434937611408209,0.4928698752228158,-0.4750445632798588,3.1818181818181834,-1.262923351158645,-1.0793226381461678,-1.8297682709447418,0.0008912655971479513,-0.036541889483065915,-0.0013414944729168155,0.0033725089422586008,0.033780341646274414,0.6363636363636402,-0.5892650560266475,13.331621602260142,-13.92088665828679,-19.0,-42.0,-0.6774193548387096,0.05555555555555558,-0.16969696969696968,0.4,0.22525252525252526,-0.7151515151515153,-7.3346279527923315,0.16666666666666663,0.09999999999999998,-2.4000000000000004,0.44166666666666665,0.1398601398601398,15.0,-0.3631283489238035,0.0,-35.0,-0.7291666666666666,-249.23539014047765
2012_1301_1361,2012,1301,1361,1,3.0,2.0018975332068294,-1.4895635673624277,0.5740037950664139,1.6631878557874753,-1.0673624288425039,3.6480075901328277,0.11385199240986843,1.4924098671726762,1.736242884250474,0.8681214421252399,-0.09962049335863377,-0.12713472485768496,0.01000147885241054,0.018236781189083784,0.00540141843971631,0.5958254269449768,3.7250148104252787,4.5850269319163885,-0.8600121214911098,6.0,12.0,0.27428571428571435,-0.19814241486068107,-0.08080808080808077,0.0,-0.1173343340526003,-0.13333333333333341,-0.9444036749779845,-0.14327485380116955,-0.09999999999999998,-1.3,-0.03045434098065669,-0.08333333333333326,5.0,-0.00583696606423878,0.0,-17.0,-0.2708333333333333,-118.66097773654133
2012_1281_1313,2012,1281,1313,0,2.0,1.306985294117645,3.7922794117647065,-2.779411764705884,-2.0110294117647065,-1.908088235294116,4.2058823529411775,-4.518382352941176,1.6746323529411757,-1.926470588235294,-4.976102941176471,-0.06433823529411764,0.13235294117647056,0.05580502782575325,0.08171875809879225,0.10919945375359863,-3.919117647058826,20.016837115257886,2.05005188653233,17.966785228725556,17.0,16.0,,0.19117647058823528,-0.014285714285714346,0.16666666666666663,0.20546218487394963,0.8363636363636364,9.021807511111192,0.010526315789473717,-0.09999999999999998,3.8,-0.297165991902834,0.09615384615384615,-13.0,0.4850556640329369,0.0,1.0,,399.51042969255764
2012_1314_1436,2012,1314,1436,1,0.0,12.14705882352942,-0.735294117647058,4.735294117647058,4.617647058823529,5.0882352941176485,4.1764705882352935,-0.5882352941176467,0.5882352941176467,3.205882352941176,-2.5294117647058822,-0.08823529411764706,0.17647058823529405,0.017617433253732828,-0.006614168557488476,-0.05984770213905788,9.705882352941181,7.096573037486948,-3.1909980054361,10.287571042923048,20.0,69.0,0.5692307692307692,0.23015873015873012,0.0802139037433155,0.13333333333333341,0.14994482641541462,0.6424242424242425,5.80798136357019,-0.04678362573099415,0.0,-0.8000000000000007,-0.47595029239766085,-0.059523809523809534,-15.0,0.36483119153573706,0.0,58.0,,302.8653437893047
2012_1276_1325,2012,1276,1325,0,-1.0,-4.9971590909090935,1.3039772727272734,-5.84659090909091,-4.196969696969697,0.5482954545454533,-0.18939393939393945,-2.274621212121213,-4.485795454545455,-0.6032196969696968,-4.007575757575758,0.0634469696969697,-0.06912878787878785,0.03155674597564567,0.019448213478064247,0.04083228095495828,-3.648674242424242,4.043760873750287,7.9804262356870055,-3.9366653619367185,10.0,27.0,0.4829268292682927,-0.004166666666666652,-0.11688311688311687,-0.33333333333333337,0.11271645021645021,0.4787878787878789,5.450651976670263,-0.08333333333333337,-0.10000000000000009,-5.1,-0.022893772893772923,-0.10256410256410264,-9.0,0.121268882632519,0.0,7.0,0.0714285714285714,65.87870773209784
2012_1345_1388,2012,1345,1388,1,3.0,3.672727272727272,0.8878787878787904,-1.7424242424242422,-0.1606060606060602,-3.009090909090908,-1.7030303030303031,-3.0666666666666664,-0.25454545454545396,0.3090909090909091,1.8545454545454554,-0.03333333333333333,-0.19696969696969702,-0.028387887697511105,0.03241477064769649,-0.0768416797450896,-3.1696969696969717,-2.527356025898257,4.893794252394855,-7.421150278293112,15.0,23.0,0.2698412698412699,-0.16862745098039222,-0.2272727272727273,-0.25,0.05864527629233507,0.3030303030303032,4.474928501318727,-0.28308823529411764,-0.09999999999999998,0.40000000000000036,-0.17594537815126055,-0.12121212121212122,3.0,0.011339039748130775,0.0,5.0,0.1384615384615384,-21.090510054036713
2012_1378_1396,2012,1378,1396,1,1.0,-9.12096774193548,-3.347782258064516,-3.02217741935484,-0.14112903225806406,-1.203629032258064,-3.987903225806452,1.171370967741936,-1.663306451612903,-0.598790322580645,-2.302419354838708,-0.09879032258064516,-0.18044354838709675,-0.036956521739130443,-0.09135299030192678,-0.008756443970405314,-1.3447580645161281,-11.923389926073312,-5.506580166598511,-6.416809759474802,-18.0,-23.0,-0.5348837209302325,-0.05641025641025643,-0.32967032967032966,-0.25,0.27326007326007323,0.08484848484848473,2.168782386472513,-0.130718954248366,-0.10000000000000009,-2.8000000000000007,0.10517848164906995,-0.1515151515151516,7.0,-0.06802667029939757,0.0,1.0,0.3666666666666667,-118.85364379487942
2012_1272_1387,2012,1272,1387,0,3.0,0.8130929791271342,-4.831119544592029,3.8140417457305524,-0.7552182163187862,2.4250474383301714,0.764705882352942,1.444971537001896,0.9734345351043645,2.6442125237191654,2.0910815939278926,0.05597722960151803,-0.009487666034155628,0.04047671617331744,0.00018084878362450985,0.005275451030927858,1.669829222011387,1.5319407257895676,2.1807071898245454,-0.6487664640349777,11.0,23.0,0.2916666666666667,-0.033333333333333326,0.09090909090909094,-0.46666666666666673,-0.12424242424242427,-0.07272727272727286,-0.05901910994170523,0.08529411764705885,0.09999999999999998,12.299999999999999,0.22815126050420165,0.027972027972027913,-1.0,0.04121446735083101,0.0,-18.0,-0.6206896551724138,92.50218466495517
2012_1323_1462,2012,1323,1462,0,0.0,-2.424242424242422,5.545454545454547,-2.5151515151515156,-0.5757575757575744,-1.8181818181818166,1.09090909090909,-2.6969696969696955,-0.9090909090909092,-0.3333333333333335,-5.09090909090909,0.030303030303030304,0.030303030303030276,-0.021004771869456818,-0.020048234327212033,0.015729585006693525,-2.393939393939391,2.65913622089262,-0.44799016417658777,3.1071263850692077,-7.0,-9.0,-0.05239687848383501,0.12867647058823528,0.08333333333333331,-0.43333333333333335,0.045343137254901966,0.08484848484848473,2.168782386472513,0.09064327485380119,0.09999999999999998,3.2,0.13350041771094412,0.16666666666666663,-3.0,0.04946284775830223,0.0,4.0,-0.09999999999999998,69.92818377115941
2012_1124_1160,2012,1124,1160,1,1.0,4.3125,1.5359848484848477,-1.8257575757575744,2.558712121212121,-1.34090909090909,3.3522727272727266,1.2859848484848477,1.7613636363636367,1.3863636363636367,0.5426136363636367,-0.0009469696969696961,0.13162878787878785,0.02636858304935691,0.03591384839555323,0.06542776647884496,1.2178030303030312,8.532660217801563,-0.7411866564747669,9.27384687427633,1.0,2.0,0.16666666666666669,-0.044642857142857095,0.36363636363636365,0.11904761904761907,-0.40827922077922074,0.24242424242424232,2.804421587794457,0.0,-0.09999999999999998,2.4000000000000004,-0.33333333333333337,-0.07692307692307687,-8.0,0.1648994944449491,0.0,3.0,,144.1305369126485
2012_1231_1433,2012,1231,1433,1,-1.0,-3.2852049910873404,-7.213012477718358,3.7308377896613187,-1.5944741532976838,2.8270944741532986,1.1889483065953659,1.3752228163992868,-4.193404634581105,-0.34224598930481287,-0.5713012477718387,-0.058823529411764705,-0.06595365418894827,0.07712548119029072,0.09591548947329354,0.07278008016848958,1.2326203208556166,11.317287627896889,6.886435773095059,4.43085185480183,15.0,22.0,0.053375196232339106,0.018796992481202923,-0.31468531468531474,-0.04761904761904767,0.33348230716651767,0.5090909090909093,5.473107827564062,-0.283625730994152,-0.09999999999999998,1.8999999999999995,-0.48362573099415207,-0.15909090909090906,-8.0,0.09653603971785785,0.0,0.0,-0.33333333333333337,-42.61017559203992
2012_1235_1246,2012,1235,1246,0,-2.0,-1.181985294117645,7.9338235294117645,-1.180147058823529,-1.65625,-0.742647058823529,1.358455882352942,1.1783088235294112,-0.4485294117647056,-5.981617647058824,1.5036764705882355,0.0,-0.2536764705882353,-0.03389166206425093,0.008250572956455315,-0.04111583329226176,-2.398897058823529,-7.242000650560669,10.065554051740463,-17.307554702301132,-11.0,-48.0,-0.25923913043478264,-0.11111111111111116,-0.5252525252525252,-0.19047619047619047,0.41414141414141403,0.07272727272727264,0.613082646915073,-0.33625730994152037,-0.30000000000000004,-6.7,-0.18863826232247272,-0.2803030303030303,7.0,-0.07798262343716889,0.0,-32.0,,-250.2073462343642
2012_1257_1307,2012,1257,1307,1,3.0,2.869642857142857,-1.025892857142857,-0.22946428571428612,2.0491071428571423,-1.4142857142857146,-2.3223214285714278,1.3446428571428566,2.270535714285714,1.5758928571428568,0.23214285714285765,0.08303571428571428,-0.06964285714285712,-0.033840553217369285,-0.07426762687740318,-0.025504371583616736,0.6348214285714278,-8.856799529064034,-0.5251429501925884,-8.331656578871446,11.0,28.0,0.27747252747252743,-0.06666666666666665,-0.18181818181818188,0.16666666666666663,0.11515151515151523,-0.054545454545454675,-0.1391904054998605,-0.12777777777777777,-0.20000000000000007,-5.799999999999999,-0.13730158730158737,-0.14102564102564108,-1.0,0.0054926134471589005,0.0,34.0,0.2863247863247863,22.677129596417217
2012_1266_1293,2012,1266,1293,1,4.0,5.897321428571431,-1.375,-0.0982142857142847,1.1696428571428577,1.3928571428571423,4.3080357142857135,-0.7142857142857135,0.7767857142857135,-0.7857142857142856,-0.3392857142857153,-0.07142857142857142,-0.1830357142857143,-0.016411212400610886,-0.07000797274769882,-0.007456577655872376,2.5625,-3.9607624704701863,0.13560092910707056,-4.096363399577257,0.0,9.0,0.33540372670807456,0.02083333333333337,-0.4545454545454546,-0.19999999999999996,0.47537878787878796,0.503030303030303,6.156843239921992,-0.17279411764705888,-0.20000000000000007,-5.500000000000001,0.02720588235294108,-0.20000000000000007,-3.0,0.06527090333908503,0.0,3.0,,18.817108087300767
2012_1211_1326,2012,1211,1326,0,-3.0,-4.407969639468689,2.117647058823529,3.656546489563567,-0.9146110056926009,1.1024667931688796,-1.2286527514231498,1.737191650853891,-0.39943074003795065,0.2903225806451615,-0.8975332068311186,0.03225806451612903,0.012333965844402273,-0.009934993640545287,0.049624618430822554,0.01707216225626751,0.1878557874762805,-0.9553146114220681,6.464242187848555,-7.419556799270623,0.0,-8.0,-0.09824561403508769,0.04117647058823526,-0.036363636363636376,0.08333333333333337,0.07754010695187163,-0.3030303030303032,-4.474928501318727,0.042483660130718914,0.20000000000000007,7.3999999999999995,0.06034080298786182,0.034965034965035,5.0,-0.0656171480035116,0.0,-3.0,-0.12,-87.62330326774827
2012_1243_1393,2012,1243,1393,0,-2.0,-3.0830889540566915,-1.8377321603128074,5.216031280547412,1.4985337243401773,0.4261974584555226,-1.3665689149560123,3.938416422287391,-3.4447702834799605,-2.284457478005865,5.007820136852395,0.06647116324535679,-0.2619745845552298,-0.023182625677949098,-0.0029757476565986374,-0.025098488832185573,1.9247311827957034,-7.528441119557016,2.6704524098051223,-10.198893529362138,-13.0,-31.0,-0.15573770491803274,-0.2666666666666667,-0.30000000000000004,-0.08333333333333337,0.033333333333333326,0.054545454545454564,0.5403660112322086,-0.326797385620915,-0.30000000000000004,-3.8999999999999995,-0.17295123177476113,-0.3545454545454546,7.0,-0.06045564284200655,0.0,-35.0,-0.030737704918032738,-156.20869418725374
2012_1435_1458,2012,1435,1458,0,1.0,1.581996434937615,1.1149732620320876,5.05169340463458,0.714795008912656,0.026737967914439054,1.1862745098039227,4.206773618538325,0.7290552584670236,0.5151515151515151,1.8172905525846712,0.027629233511586457,-0.021390374331550777,0.03558773065783832,0.0287717896018877,-0.04315782963634862,0.7415329768270951,1.6430457686762452,8.35910418915384,-6.716058420477594,-5.0,-11.0,-0.1143790849673203,-0.05555555555555558,-0.09090909090909094,0.25,0.03535353535353536,-0.10909090909090913,-1.0044494697928021,-0.005882352941176561,0.09999999999999998,6.0,0.029831932773109138,-0.020979020979020935,1.0,-0.01271739624012369,0.0,-9.0,-0.16666666666666669,4.5817877684824
2012_1153_1199,2012,1153,1199,1,1.0,4.524955436720148,3.4286987522281613,-1.8645276292335105,1.833333333333334,-2.3244206773618536,0.7584670231729049,-5.684491978609627,0.5115864527629226,-1.3511586452762927,-3.6105169340463465,-0.0035650623885918054,-0.021390374331550777,-0.03833047189380362,-0.010307230023916036,-0.06218540268456385,-0.4910873440285215,3.247597738852349,2.760846788966191,0.48675094988615797,6.0,12.0,0.08333333333333337,-0.09287925696594423,0.08333333333333337,0.0,-0.1762125902992776,0.07878787878787874,0.805213269478124,-0.1578947368421053,-0.10000000000000009,-0.3999999999999999,-0.31503759398496245,-0.019230769230769273,3.0,-0.034352957648412064,0.0,-4.0,-0.20454545454545453,-11.64049124522262
2012_1196_1313,2012,1196,1313,1,1.0,3.082386363636367,8.453598484848484,-4.810606060606062,0.26704545454545503,-1.2405303030303045,3.0,-3.9034090909090917,-0.04640151515151558,-1.477272727272727,-3.2452651515151523,-0.0028409090909090884,-0.05303030303030298,0.012745803783961784,0.07625042271651267,0.05542105263157904,-0.9734848484848513,15.305115343478803,3.6986589154374627,11.60645642804134,16.0,32.0,,0.125,-0.35064935064935066,0.0,0.47564935064935066,0.7636363636363637,8.408724864196117,-0.17836257309941517,-0.5,-7.7,-0.2860548807917229,-0.25,-8.0,0.4441808191808192,0.0,25.0,,298.1494998443718
2012_1242_1345,2012,1242,1345,1,0.0,-3.0,-5.030303030303031,2.787878787878789,-0.15151515151515227,4.030303030303031,1.9090909090909083,4.606060606060607,0.8484848484848477,2.3939393939393945,-0.15151515151515227,0.030303030303030304,0.18181818181818188,0.04448376093624151,-0.018865362028334554,0.04439606834223886,3.8787878787878753,-0.7698209667452716,-10.650242475181201,9.88042150843593,6.0,40.0,0.17478152309612982,0.23529411764705888,0.30000000000000004,-0.07142857142857145,-0.06470588235294117,-0.03636363636363649,-0.39136682287772917,0.31269349845201233,0.30000000000000004,6.299999999999999,0.27697921273772663,0.28787878787878796,-8.0,0.06836061665607107,0.0,21.0,0.16153846153846152,182.76127091972512
2012_1277_1387,2012,1277,1387,1,3.0,0.9307400379506632,-4.272296015180265,2.4316888045540814,1.509487666034154,3.748576850094878,1.3235294117647065,1.709677419354838,0.3557874762808346,1.350094876660342,0.6499051233396571,-0.002846299810246679,0.01992409867172673,0.022641542689078475,-0.003722220430280976,-0.017134468640824352,5.258064516129032,0.9662410558380827,-0.43302188271164255,1.3992629385497253,17.0,40.0,0.3440860215053763,0.011111111111111072,0.09090909090909094,-0.20000000000000007,-0.07979797979797987,0.17575757575757578,3.1005152205824507,-0.042483660130718914,0.0,0.20000000000000107,-0.13176937441643322,-0.04895104895104896,-8.0,0.0676662352798717,0.0,17.0,0.10847701149425282,133.65353400100844
2012_1207_1301,2012,1207,1301,0,-4.0,-4.780392156862746,0.8745098039215691,0.09803921568627416,-0.8470588235294105,0.0039215686274509665,-2.4705882352941178,-0.22352941176470686,-0.6784313725490199,0.8078431372549018,0.8039215686274481,0.10392156862745097,0.08627450980392148,-0.004369225622153028,-0.012372515690376562,-0.011801418439716271,-0.8431372549019613,-0.7472986495542386,-7.547632818309495,6.800334168755256,7.0,17.0,0.07265306122448978,0.2532894736842105,-0.05555555555555558,-0.16666666666666663,0.3088450292397661,0.07878787878787874,0.805213269478124,0.009287925696594423,0.09999999999999998,5.1000000000000005,-0.18045566404699542,0.05303030303030298,-8.0,0.07145789816244352,0.0,2.0,0.08333333333333331,102.34636527337193
2012_1166_1314,2012,1166,1314,0,-1.0,-10.057040998217474,4.36096256684492,-3.218360071301248,-6.161319073083778,-2.7459893048128343,0.46791443850267456,0.5080213903743314,-2.0356506238859176,-3.2852049910873435,2.266488413547238,0.06060606060606061,-0.004456327985739694,0.04837629554061096,0.08527780879014552,0.049653791301798034,-8.907308377896612,5.229386661882728,10.615945743200086,-5.386559081317358,-15.0,-67.0,-0.5192307692307693,-0.06944444444444442,0.04195804195804198,0.19999999999999996,-0.1114024864024864,-0.06666666666666654,-1.6608761416345597,0.0,-0.20000000000000007,-9.1,0.009523809523809601,-0.1298701298701298,7.0,-0.05977072170253994,0.0,-58.0,-0.7532467532467533,-156.9360227609859
2012_1325_1378,2012,1325,1378,1,1.0,8.340909090909093,6.946022727272727,4.22159090909091,2.3219696969696972,-1.7670454545454533,1.3143939393939394,-0.4753787878787872,3.892045454545455,-0.8655303030303032,4.382575757575758,-0.032196969696969696,0.19412878787878785,-0.007863792258696767,0.02255109231853414,-0.028578407425500774,0.5549242424242422,6.0958213463164554,-2.6737045815315383,8.769525927847994,2.0,1.0,0.2,0.0708333333333333,0.18681318681318676,0.75,-0.11597985347985346,-0.3878787878787878,-4.518919142560325,0.1029411764705882,0.10000000000000009,2.7,-0.20987933634992462,0.10256410256410264,1.0,-0.017515628311082998,0.0,-2.0,0.0,33.516449861457204
2012_1250_1462,2012,1250,1462,0,-1.0,2.3276515151515156,6.905303030303031,-1.0426136363636367,-0.004734848484847731,-0.8570075757575744,-0.3939393939393945,-1.1960227272727266,1.7215909090909092,-0.8513257575757578,-1.0672348484848477,-0.02840909090909091,0.14488636363636365,-0.007352650301858388,0.00554963825061372,0.0821384912539691,-0.8617424242424221,6.065535430802484,-4.010553766751585,10.076089197554069,-16.0,-19.0,-0.48717948717948717,0.10416666666666663,0.24999999999999994,0.4,-0.14583333333333331,-0.36363636363636376,-3.0916010198320416,0.19195046439628483,0.30000000000000004,10.9,0.10147427392009445,0.31666666666666665,5.0,-0.09893610177701084,0.0,-2.0,-0.5,-62.559928658510444
