Season,TeamID,DOK,MOR,POM,RPI,RTH,SAG,WLK,WOL,RankMean,RankMedian,RankStd,DOK_pct,MOR_pct,POM_pct,RPI_pct,RTH_pct,SAG_pct,WLK_pct,WOL_pct,AvgRankPct
2011,1385,32.0,24.0,35.0,26.0,21.0,23.0,28.0,26.0,26.875,26.0,4.67325215607779,0.9148351648351648,0.9368131868131868,0.9065934065934066,0.9313186813186813,0.945054945054945,0.9393939393939394,0.9258241758241759,0.9313186813186813,0.9288940226440227
2011,1386,173.0,138.0,183.0,164.0,166.0,180.0,191.0,185.0,172.5,176.5,16.77583295781677,0.5274725274725275,0.6236263736263736,0.5,0.5521978021978022,0.5467032967032966,0.5068870523415978,0.47802197802197804,0.4945054945054945,0.5286768156086339
2011,1387,132.0,92.0,126.0,175.0,140.0,150.0,166.0,189.0,146.25,145.0,30.83018001893599,0.6401098901098901,0.75,0.6565934065934066,0.521978021978022,0.6181318681318682,0.5895316804407713,0.5467032967032966,0.4835164835164835,0.6008205809342173
2011,1388,45.0,65.0,47.0,46.0,47.0,43.0,52.0,47.0,49.0,47.0,6.948792289723034,0.8791208791208791,0.8241758241758241,0.8736263736263736,0.8763736263736264,0.8736263736263736,0.8842975206611571,0.8598901098901099,0.8736263736263736,0.8680921351375896
2011,1389,111.0,102.0,110.0,92.0,131.0,128.0,98.0,102.0,109.25,106.0,13.9258239048385,0.6978021978021978,0.7225274725274725,0.7005494505494505,0.75,0.6428571428571429,0.650137741046832,0.7335164835164835,0.7225274725274725,0.7024897451033814
2011,1390,100.0,95.0,101.0,160.0,100.0,111.0,129.0,140.0,117.0,106.0,23.531134390723402,0.728021978021978,0.7417582417582418,0.7252747252747253,0.5631868131868132,0.728021978021978,0.696969696969697,0.6483516483516484,0.6181318681318682,0.6812146187146186
2011,1391,303.0,303.0,300.0,304.0,299.0,296.0,307.0,299.0,301.375,301.5,3.50255009141299,0.17032967032967034,0.17032967032967034,0.17857142857142858,0.16758241758241757,0.1813186813186813,0.18732782369146006,0.15934065934065933,0.1813186813186813,0.1745148790603336
2011,1392,239.0,207.0,216.0,240.0,247.0,244.0,228.0,237.0,232.25,238.0,14.159802258506296,0.34615384615384615,0.4340659340659341,0.40934065934065933,0.3434065934065934,0.3241758241758242,0.3305785123966942,0.37637362637362637,0.3516483516483517,0.36446791844519116
2011,1393,12.0,5.0,11.0,18.0,11.0,10.0,12.0,9.0,11.0,11.0,3.625307868699863,0.9697802197802198,0.989010989010989,0.9725274725274725,0.9532967032967034,0.9725274725274725,0.9752066115702479,0.9697802197802198,0.978021978021978,0.9725189583144129
2011,1394,315.0,287.0,312.0,281.0,305.0,311.0,314.0,303.0,303.5,308.0,12.828539611796371,0.13736263736263737,0.21428571428571427,0.14560439560439561,0.23076923076923078,0.16483516483516483,0.14600550964187328,0.1401098901098901,0.17032967032967034,0.16866277661732207
2011,1395,165.0,159.0,167.0,208.0,167.0,183.0,203.0,220.0,184.0,175.0,23.293162700059185,0.5494505494505495,0.5659340659340659,0.5439560439560439,0.43131868131868134,0.5439560439560439,0.4986225895316804,0.44505494505494503,0.3983516483516483,0.4970805709442073
2011,1396,38.0,45.0,38.0,30.0,32.0,32.0,30.0,25.0,33.75,32.0,6.250714244902623,0.8983516483516484,0.8791208791208791,0.8983516483516484,0.9203296703296703,0.9148351648351648,0.9146005509641874,0.9203296703296703,0.9340659340659341,0.9099981457936003
2011,1397,55.0,58.0,55.0,34.0,46.0,51.0,53.0,56.0,51.0,54.0,7.782764841072135,0.8516483516483516,0.8434065934065934,0.8516483516483516,0.9093406593406593,0.8763736263736264,0.8622589531680441,0.8571428571428571,0.8489010989010989,0.8625900614536979
2011,1398,238.0,245.0,234.0,232.0,255.0,245.0,230.0,231.0,238.75,236.0,8.843884085303566,0.3489010989010989,0.32967032967032966,0.3598901098901099,0.36538461538461536,0.3021978021978022,0.3278236914600551,0.3708791208791209,0.36813186813186816,0.346609829564375
2011,1399,195.0,194.0,204.0,189.0,214.0,209.0,181.0,181.0,195.875,194.5,12.310709623274015,0.46703296703296704,0.4697802197802198,0.4423076923076923,0.4835164835164835,0.41483516483516486,0.42699724517906334,0.5054945054945055,0.5054945054945055,0.46443234795507526
2011,1400,4.0,8.0,4.0,11.0,7.0,7.0,11.0,11.0,7.875,7.5,2.948970764763288,0.9917582417582418,0.9807692307692307,0.9917582417582418,0.9725274725274725,0.9835164835164835,0.9834710743801653,0.9725274725274725,0.9725274725274725,0.9811069612205976
2011,1401,42.0,36.0,45.0,29.0,26.0,33.0,36.0,30.0,34.625,34.5,6.5013734812620285,0.8873626373626373,0.9038461538461539,0.8791208791208791,0.9230769230769231,0.9313186813186813,0.9118457300275482,0.9038461538461539,0.9203296703296703,0.9075933536160808
2011,1402,248.0,226.0,243.0,224.0,257.0,251.0,250.0,260.0,244.875,249.0,13.335639681480815,0.32142857142857145,0.38186813186813184,0.33516483516483514,0.3873626373626374,0.2967032967032967,0.31129476584022037,0.3159340659340659,0.28846153846153844,0.3297772303454121
2011,1403,106.0,76.0,106.0,165.0,117.0,135.0,155.0,159.0,127.375,126.0,31.391252193656026,0.7115384615384616,0.7939560439560439,0.7115384615384616,0.5494505494505495,0.6813186813186813,0.6308539944903582,0.5769230769230769,0.5659340659340659,0.6526891668937124
2011,1404,294.0,294.0,294.0,291.0,308.0,306.0,299.0,297.0,297.875,295.5,6.128096884724607,0.19505494505494506,0.19505494505494506,0.19505494505494506,0.2032967032967033,0.1565934065934066,0.15977961432506887,0.1813186813186813,0.18681318681318682,0.18412080343898526
2011,1405,328.0,327.0,334.0,338.0,330.0,333.0,338.0,337.0,333.125,333.5,4.421942042651783,0.10164835164835165,0.1043956043956044,0.08516483516483517,0.07417582417582418,0.09615384615384616,0.08539944903581267,0.07417582417582418,0.07692307692307693,0.08725460145914692
2011,1406,277.0,249.0,267.0,287.0,286.0,283.0,305.0,317.0,283.875,284.5,21.06749357931042,0.24175824175824176,0.31868131868131866,0.2692307692307692,0.21428571428571427,0.21703296703296704,0.2231404958677686,0.16483516483516483,0.13186813186813187,0.22260410044500953
2011,1407,276.0,275.0,273.0,266.0,281.0,281.0,295.0,290.0,279.625,278.5,9.349369726656139,0.2445054945054945,0.24725274725274726,0.25274725274725274,0.27197802197802196,0.23076923076923078,0.22865013774104684,0.19230769230769232,0.20604395604395603,0.23428181666818032
2011,1408,172.0,172.0,179.0,236.0,207.0,199.0,225.0,233.0,202.875,203.0,26.73380684772426,0.5302197802197802,0.5302197802197802,0.510989010989011,0.3543956043956044,0.4340659340659341,0.45454545454545453,0.38461538461538464,0.3626373626373626,0.445211038961039
2011,1409,82.0,88.0,89.0,81.0,91.0,93.0,94.0,101.0,89.875,90.0,6.512350903146596,0.7774725274725275,0.760989010989011,0.7582417582417582,0.7802197802197802,0.7527472527472527,0.7465564738292011,0.7445054945054945,0.7252747252747253,0.7557508779099689
2011,1410,334.0,338.0,332.0,343.0,340.0,337.0,339.0,341.0,338.0,338.5,3.625307868699863,0.08516483516483517,0.07417582417582418,0.09065934065934066,0.06043956043956044,0.06868131868131869,0.0743801652892562,0.07142857142857142,0.06593406593406594,0.07385796022159659
2011,1411,287.0,306.0,288.0,191.0,259.0,253.0,227.0,193.0,250.5,256.0,43.58243420724193,0.21428571428571427,0.1620879120879121,0.21153846153846154,0.47802197802197804,0.29120879120879123,0.30578512396694213,0.3791208791208791,0.4725274725274725,0.31432204159476884
2011,1412,65.0,67.0,56.0,31.0,58.0,53.0,50.0,41.0,52.625,54.5,12.011155529042872,0.8241758241758241,0.8186813186813187,0.8489010989010989,0.9175824175824175,0.8434065934065934,0.8567493112947658,0.8653846153846154,0.8901098901098901,0.8581238836920655
2011,1413,237.0,252.0,240.0,301.0,268.0,256.0,292.0,294.0,267.5,262.0,25.309512610309756,0.3516483516483517,0.31043956043956045,0.3434065934065934,0.17582417582417584,0.2664835164835165,0.2975206611570248,0.20054945054945056,0.19505494505494506,0.26761590682045233
2011,1414,215.0,233.0,218.0,296.0,246.0,232.0,251.0,277.0,246.0,239.5,28.274167917528032,0.41208791208791207,0.3626373626373626,0.40384615384615385,0.18956043956043955,0.3269230769230769,0.36363636363636365,0.3131868131868132,0.24175824175824176,0.32670454545454547
2011,1415,255.0,259.0,266.0,265.0,263.0,265.0,274.0,267.0,264.25,265.0,5.625198409199194,0.3021978021978022,0.29120879120879123,0.27197802197802196,0.27472527472527475,0.2802197802197802,0.2727272727272727,0.25,0.2692307692307692,0.27653596403596403
2011,1416,108.0,119.0,100.0,69.0,87.0,85.0,99.0,89.0,94.5,94.0,15.399443403670704,0.7060439560439561,0.6758241758241759,0.728021978021978,0.8131868131868132,0.7637362637362637,0.768595041322314,0.7307692307692307,0.7582417582417582,0.7430524021433111
2011,1417,51.0,50.0,53.0,44.0,44.0,47.0,49.0,50.0,48.5,49.5,3.251373336211726,0.8626373626373627,0.8653846153846154,0.8571428571428571,0.8818681318681318,0.8818681318681318,0.8732782369146006,0.8681318681318682,0.8653846153846154,0.8694619774165229
2011,1418,228.0,187.0,229.0,214.0,237.0,225.0,238.0,227.0,223.125,227.5,16.383244925402117,0.37637362637362637,0.489010989010989,0.37362637362637363,0.41483516483516486,0.3516483516483517,0.38292011019283745,0.3489010989010989,0.3791208791208791,0.38955457421366513
2011,1419,325.0,316.0,326.0,325.0,324.0,326.0,330.0,330.0,325.25,325.5,4.367084676466507,0.10989010989010989,0.1346153846153846,0.10714285714285714,0.10989010989010989,0.11263736263736264,0.1046831955922865,0.09615384615384616,0.09615384615384616,0.10889583900947537
2011,1420,337.0,336.0,336.0,322.0,329.0,331.0,335.0,326.0,331.5,333.0,5.477225575051661,0.07692307692307693,0.07967032967032966,0.07967032967032966,0.11813186813186813,0.0989010989010989,0.09090909090909091,0.08241758241758242,0.10714285714285714,0.09172077922077922
2011,1421,144.0,151.0,143.0,147.0,168.0,155.0,127.0,147.0,147.75,147.0,11.597413504743201,0.6071428571428571,0.5879120879120879,0.6098901098901099,0.5989010989010989,0.5412087912087912,0.5757575757575758,0.6538461538461539,0.5989010989010989,0.5966949716949718
2011,1422,285.0,257.0,275.0,298.0,292.0,297.0,301.0,298.0,287.875,294.5,15.141593613053322,0.21978021978021978,0.2967032967032967,0.24725274725274726,0.18406593406593408,0.20054945054945056,0.18457300275482094,0.17582417582417584,0.18406593406593408,0.21160184512457242
2011,1423,219.0,210.0,215.0,218.0,194.0,205.0,206.0,206.0,209.125,208.0,8.253787009609589,0.4010989010989011,0.4258241758241758,0.41208791208791207,0.40384615384615385,0.4697802197802198,0.4380165289256198,0.4368131868131868,0.4368131868131868,0.42803503314866953
2011,1424,25.0,32.0,22.0,25.0,25.0,20.0,25.0,21.0,24.375,25.0,3.7008686239082538,0.9340659340659341,0.9148351648351648,0.9423076923076923,0.9340659340659341,0.9340659340659341,0.9476584022038568,0.9340659340659341,0.945054945054945,0.9357649925831744
2011,1425,46.0,44.0,44.0,67.0,62.0,62.0,59.0,84.0,58.5,60.5,13.752921767495703,0.8763736263736264,0.8818681318681318,0.8818681318681318,0.8186813186813187,0.8324175824175825,0.8319559228650137,0.8406593406593407,0.771978021978022,0.841975259588896
2011,1426,251.0,254.0,248.0,272.0,288.0,267.0,273.0,283.0,267.0,269.5,14.851647335276601,0.3131868131868132,0.30494505494505497,0.32142857142857145,0.2554945054945055,0.21153846153846154,0.26721763085399447,0.25274725274725274,0.22527472527472528,0.2689791269336724
2011,1427,233.0,222.0,219.0,194.0,224.0,219.0,204.0,198.0,214.125,219.0,13.788582233137676,0.3626373626373626,0.39285714285714285,0.4010989010989011,0.4697802197802198,0.3873626373626374,0.39944903581267216,0.4423076923076923,0.45879120879120877,0.4142855250809796
2011,1428,139.0,145.0,141.0,118.0,128.0,133.0,145.0,142.0,136.375,140.0,9.47081984684687,0.6208791208791209,0.6043956043956044,0.6153846153846154,0.6785714285714286,0.6510989010989011,0.6363636363636364,0.6043956043956044,0.6126373626373627,0.6279657842157842
2011,1429,20.0,35.0,16.0,15.0,28.0,21.0,20.0,12.0,20.875,20.0,7.453426824526517,0.9478021978021978,0.9065934065934066,0.9587912087912088,0.9615384615384616,0.9258241758241759,0.9449035812672176,0.9478021978021978,0.9697802197802198,0.9453794311748858
2011,1430,256.0,272.0,258.0,251.0,265.0,259.0,234.0,255.0,256.25,257.0,11.080871549012482,0.29945054945054944,0.2554945054945055,0.29395604395604397,0.3131868131868132,0.27472527472527475,0.2892561983471074,0.3598901098901099,0.3021978021978022,0.29851966215602577
2011,1431,67.0,60.0,65.0,59.0,68.0,68.0,69.0,71.0,65.875,67.5,4.2907708265199025,0.8186813186813187,0.8379120879120879,0.8241758241758241,0.8406593406593407,0.8159340659340659,0.8154269972451791,0.8131868131868132,0.8076923076923077,0.8217085944358671
2011,1433,86.0,80.0,84.0,49.0,74.0,77.0,55.0,54.0,69.875,75.5,14.826978306933807,0.7664835164835165,0.782967032967033,0.771978021978022,0.8681318681318682,0.7994505494505495,0.790633608815427,0.8516483516483516,0.8543956043956044,0.8107110692337965
2011,1434,94.0,103.0,105.0,71.0,86.0,89.0,86.0,83.0,89.625,87.5,11.031610425111493,0.7445054945054945,0.7197802197802198,0.7142857142857143,0.8076923076923077,0.7664835164835165,0.7575757575757576,0.7664835164835165,0.7747252747252747,0.7564414751914752
2011,1435,34.0,31.0,32.0,27.0,29.0,30.0,32.0,36.0,31.375,31.5,2.8252686345094435,0.9093406593406593,0.9175824175824175,0.9148351648351648,0.9285714285714286,0.9230769230769231,0.9201101928374655,0.9148351648351648,0.9038461538461539,0.9165247631156722
2011,1436,148.0,158.0,137.0,95.0,127.0,120.0,100.0,88.0,121.625,123.5,25.617725448268374,0.5961538461538461,0.5686813186813187,0.6263736263736264,0.7417582417582418,0.6538461538461539,0.6721763085399449,0.728021978021978,0.760989010989011,0.6685000605455151
2011,1437,30.0,41.0,28.0,38.0,20.0,24.0,31.0,33.0,30.625,30.5,6.885543862739841,0.9203296703296703,0.8901098901098901,0.9258241758241759,0.8983516483516484,0.9478021978021978,0.9366391184573003,0.9175824175824175,0.9120879120879121,0.9185908788181516
2011,1438,95.0,69.0,97.0,141.0,83.0,103.0,113.0,115.0,102.0,100.0,21.830515994163505,0.7417582417582418,0.8131868131868132,0.7362637362637363,0.6153846153846154,0.7747252747252747,0.71900826446281,0.6923076923076923,0.6868131868131868,0.7224309781127963
2011,1439,35.0,28.0,30.0,62.0,39.0,40.0,46.0,52.0,41.5,39.5,11.439280696667202,0.9065934065934066,0.9258241758241759,0.9203296703296703,0.8324175824175825,0.8956043956043956,0.8925619834710744,0.8763736263736264,0.8598901098901099,0.8886993688130052
2011,1440,200.0,225.0,199.0,200.0,212.0,193.0,186.0,183.0,199.75,199.5,13.646035531035588,0.4532967032967033,0.38461538461538464,0.45604395604395603,0.4532967032967033,0.42032967032967034,0.47107438016528924,0.49175824175824173,0.5,0.4538018799382436
2011,1441,193.0,175.0,185.0,172.0,192.0,187.0,168.0,174.0,180.75,180.0,9.647353449077553,0.4725274725274725,0.521978021978022,0.4945054945054945,0.5302197802197802,0.47527472527472525,0.48760330578512395,0.5412087912087912,0.5247252747252747,0.5060053582780856
2011,1442,330.0,329.0,331.0,336.0,335.0,329.0,334.0,336.0,332.5,332.5,3.070597894314954,0.09615384615384616,0.0989010989010989,0.09340659340659341,0.07967032967032966,0.08241758241758242,0.09641873278236915,0.08516483516483517,0.07967032967032966,0.08897541852087307
2011,1443,226.0,206.0,225.0,196.0,200.0,202.0,208.0,194.0,207.125,204.0,12.252550754842845,0.38186813186813184,0.4368131868131868,0.38461538461538464,0.4642857142857143,0.4532967032967033,0.4462809917355372,0.43131868131868134,0.4697802197802198,0.43353237671419487
2011,1444,163.0,149.0,165.0,174.0,158.0,164.0,162.0,160.0,161.875,162.5,7.039429765866794,0.554945054945055,0.5934065934065934,0.5494505494505495,0.5247252747252747,0.5686813186813187,0.5509641873278237,0.5576923076923077,0.5631868131868132,0.5578815124269669
2011,1447,246.0,282.0,241.0,170.0,218.0,218.0,201.0,190.0,220.75,218.0,35.30580688781946,0.3269230769230769,0.22802197802197802,0.34065934065934067,0.5357142857142857,0.40384615384615385,0.4022038567493113,0.45054945054945056,0.4807692307692308,0.3960859216541035
2011,1448,260.0,212.0,251.0,260.0,222.0,249.0,267.0,270.0,248.875,255.5,21.074273415707598,0.28846153846153844,0.42032967032967034,0.3131868131868132,0.28846153846153844,0.39285714285714285,0.3168044077134986,0.2692307692307692,0.260989010989011,0.31879011140374774
2011,1449,15.0,15.0,15.0,32.0,31.0,26.0,29.0,44.0,25.875,27.5,10.398317171542711,0.9615384615384616,0.9615384615384616,0.9615384615384616,0.9148351648351648,0.9175824175824175,0.931129476584022,0.9230769230769231,0.8818681318681318,0.9316384373202555
2011,1450,50.0,47.0,50.0,82.0,55.0,55.0,63.0,78.0,60.0,55.0,13.288018233409698,0.8653846153846154,0.8736263736263736,0.8653846153846154,0.7774725274725275,0.8516483516483516,0.8512396694214877,0.8296703296703297,0.7884615384615384,0.8378610026337299
2011,1451,162.0,216.0,177.0,150.0,183.0,171.0,167.0,170.0,174.5,170.5,19.44222209522358,0.5576923076923077,0.40934065934065933,0.5164835164835165,0.5906593406593407,0.5,0.5316804407713499,0.5439560439560439,0.5357142857142857,0.5231908243271879
2011,1452,19.0,18.0,21.0,21.0,19.0,19.0,18.0,22.0,19.625,19.0,1.5059406173077154,0.9505494505494505,0.9532967032967034,0.945054945054945,0.945054945054945,0.9505494505494505,0.9504132231404959,0.9532967032967034,0.9423076923076923,0.9488153891562983
2011,1453,158.0,155.0,160.0,171.0,161.0,160.0,173.0,172.0,163.75,160.5,7.086203900134804,0.5686813186813187,0.5769230769230769,0.5631868131868132,0.532967032967033,0.5604395604395604,0.5619834710743802,0.5274725274725275,0.5302197802197802,0.5527341976205613
2011,1454,135.0,122.0,148.0,93.0,112.0,123.0,105.0,100.0,117.25,117.0,18.43715193376058,0.6318681318681318,0.6675824175824175,0.5961538461538461,0.7472527472527473,0.695054945054945,0.6639118457300276,0.7142857142857143,0.728021978021978,0.680516453243726
2011,1455,64.0,62.0,63.0,60.0,61.0,64.0,61.0,64.0,62.375,62.5,1.5979898086569353,0.8269230769230769,0.8324175824175825,0.8296703296703297,0.8379120879120879,0.8351648351648352,0.8264462809917356,0.8351648351648352,0.8269230769230769,0.8313277631459449
2011,1456,210.0,189.0,213.0,228.0,219.0,224.0,216.0,226.0,215.625,217.5,12.477837495793436,0.4258241758241758,0.4835164835164835,0.4175824175824176,0.37637362637362637,0.4010989010989011,0.3856749311294766,0.40934065934065933,0.38186813186813184,0.41015991584173406
2011,1457,223.0,230.0,227.0,222.0,228.0,223.0,221.0,216.0,223.75,223.0,4.464142854857069,0.3901098901098901,0.3708791208791209,0.3791208791208791,0.39285714285714285,0.37637362637362637,0.3884297520661157,0.3956043956043956,0.40934065934065933,0.38783943329397874
2011,1458,13.0,13.0,9.0,16.0,13.0,11.0,15.0,15.0,13.125,13.0,2.295181287579947,0.967032967032967,0.967032967032967,0.978021978021978,0.9587912087912088,0.967032967032967,0.9724517906336089,0.9615384615384616,0.9615384615384616,0.9666801002028276
2011,1459,91.0,78.0,86.0,109.0,114.0,97.0,91.0,95.0,95.125,93.0,11.72832347049532,0.7527472527472527,0.7884615384615384,0.7664835164835165,0.7032967032967034,0.6895604395604396,0.7355371900826446,0.7527472527472527,0.7417582417582418,0.7413240168921987
2011,1460,115.0,113.0,116.0,124.0,116.0,115.0,121.0,117.0,117.125,116.0,3.6030740843261686,0.6868131868131868,0.6923076923076923,0.6840659340659341,0.6620879120879121,0.6840659340659341,0.6859504132231405,0.6703296703296703,0.6813186813186813,0.680867428026519
2011,1461,222.0,215.0,208.0,264.0,225.0,226.0,253.0,257.0,233.75,225.5,21.09671606130747,0.39285714285714285,0.41208791208791207,0.43131868131868134,0.2774725274725275,0.38461538461538464,0.38016528925619836,0.3076923076923077,0.2967032967032967,0.3603640677504314
2011,1462,33.0,23.0,37.0,22.0,41.0,35.0,26.0,31.0,31.0,32.0,6.824326235712107,0.9120879120879121,0.9395604395604396,0.9010989010989011,0.9423076923076923,0.8901098901098901,0.90633608815427,0.9313186813186813,0.9175824175824175,0.9175502527775256
2011,1463,190.0,228.0,191.0,156.0,173.0,179.0,160.0,155.0,179.0,176.0,24.40140511176706,0.4807692307692308,0.37637362637362637,0.47802197802197804,0.5741758241758241,0.5274725274725275,0.509641873278237,0.5631868131868132,0.5769230769230769,0.5108206187751643
2011,1464,257.0,243.0,252.0,295.0,242.0,255.0,269.0,273.0,260.75,256.0,17.653409221531607,0.2967032967032967,0.33516483516483514,0.31043956043956045,0.19230769230769232,0.33791208791208793,0.3002754820936639,0.26373626373626374,0.25274725274725274,0.2861608088880816
2012,1102,177.0,174.0,187.0,168.0,147.0,175.0,172.0,172.0,171.5,173.0,11.35152601446796,0.5164835164835165,0.5247252747252747,0.489010989010989,0.5412087912087912,0.5989010989010989,0.5206611570247934,0.5302197802197802,0.5302197802197802,0.531428798474253
2012,1103,71.0,88.0,78.0,55.0,88.0,74.0,75.0,65.0,74.25,74.5,11.080871549012482,0.8076923076923077,0.760989010989011,0.7884615384615384,0.8516483516483516,0.760989010989011,0.7988980716253443,0.7967032967032966,0.8241758241758241,0.7986946765355856
2012,1104,37.0,36.0,30.0,36.0,33.0,29.0,25.0,41.0,33.375,34.5,5.1530157605591915,0.9010989010989011,0.9038461538461539,0.9203296703296703,0.9038461538461539,0.9120879120879121,0.9228650137741047,0.9340659340659341,0.8901098901098901,0.91103120364484
2012,1105,337.0,338.0,341.0,342.0,341.0,340.0,340.0,333.0,339.0,340.0,2.9277002188455996,0.07692307692307693,0.07417582417582418,0.06593406593406594,0.06318681318681318,0.06593406593406594,0.06611570247933884,0.06868131868131869,0.08791208791208792,0.07110786940332395
2012,1106,321.0,323.0,325.0,308.0,324.0,320.0,323.0,306.0,318.75,322.0,7.44023809142845,0.12087912087912088,0.11538461538461539,0.10989010989010989,0.1565934065934066,0.11263736263736264,0.12121212121212122,0.11538461538461539,0.1620879120879121,0.12675865800865802
2012,1107,196.0,192.0,190.0,214.0,213.0,208.0,203.0,202.0,202.25,202.5,9.114352888243276,0.4642857142857143,0.47527472527472525,0.4807692307692308,0.41483516483516486,0.4175824175824176,0.4297520661157025,0.44505494505494503,0.4478021978021978,0.44691955771501224
2012,1108,334.0,330.0,337.0,335.0,337.0,339.0,332.0,328.0,334.0,334.5,3.779644730092272,0.08516483516483517,0.09615384615384616,0.07692307692307693,0.08241758241758242,0.07692307692307693,0.06887052341597796,0.09065934065934066,0.10164835164835165,0.08484507916326098
2012,1110,168.0,182.0,166.0,141.0,177.0,174.0,169.0,148.0,165.625,168.5,14.151602635138437,0.5412087912087912,0.5027472527472527,0.5467032967032966,0.6153846153846154,0.5164835164835165,0.5234159779614325,0.5384615384615384,0.5961538461538461,0.5475698543880362
2012,1111,252.0,232.0,248.0,258.0,247.0,254.0,246.0,250.0,248.375,249.0,7.707834604200734,0.31043956043956045,0.36538461538461536,0.32142857142857145,0.29395604395604397,0.3241758241758242,0.30303030303030304,0.3269230769230769,0.3159340659340659,0.3201590076590076
2012,1112,42.0,41.0,46.0,76.0,52.0,48.0,48.0,73.0,53.25,48.0,13.593590926819678,0.8873626373626373,0.8901098901098901,0.8763736263736264,0.7939560439560439,0.8598901098901099,0.8705234159779615,0.8708791208791209,0.8021978021978022,0.856411580843399
2012,1113,226.0,175.0,231.0,252.0,186.0,218.0,221.0,244.0,219.125,223.5,26.55687965749849,0.38186813186813184,0.521978021978022,0.36813186813186816,0.31043956043956045,0.49175824175824173,0.4022038567493113,0.3956043956043956,0.3324175824175824,0.4005502073683892
2012,1114,170.0,186.0,179.0,175.0,180.0,187.0,181.0,183.0,180.125,180.5,5.617256574927962,0.5357142857142857,0.49175824175824173,0.510989010989011,0.521978021978022,0.5082417582417582,0.48760330578512395,0.5054945054945055,0.5,0.5077223912451185
2012,1115,326.0,326.0,326.0,302.0,323.0,325.0,320.0,303.0,318.875,324.0,10.315556906232173,0.10714285714285714,0.10714285714285714,0.10714285714285714,0.17307692307692307,0.11538461538461539,0.10743801652892562,0.12362637362637363,0.17032967032967034,0.12641052129688493
2012,1116,132.0,142.0,134.0,114.0,89.0,109.0,109.0,102.0,116.375,111.5,18.05497557066037,0.6401098901098901,0.6126373626373627,0.6346153846153846,0.6895604395604396,0.7582417582417582,0.7024793388429752,0.7032967032967034,0.7225274725274725,0.6829335437289983
2012,1117,189.0,190.0,199.0,222.0,205.0,209.0,198.0,229.0,205.125,202.0,14.376940862764533,0.4835164835164835,0.4807692307692308,0.45604395604395603,0.39285714285714285,0.43956043956043955,0.42699724517906334,0.45879120879120877,0.37362637362637363,0.43902026004298733
2012,1119,297.0,297.0,296.0,301.0,296.0,298.0,297.0,296.0,297.25,297.0,1.6690459207925603,0.18681318681318682,0.18681318681318682,0.18956043956043955,0.17582417582417584,0.18956043956043955,0.18181818181818182,0.18681318681318682,0.18956043956043955,0.1858454045954046
2012,1120,144.0,126.0,157.0,145.0,105.0,146.0,129.0,129.0,135.125,136.5,16.207912529731537,0.6071428571428571,0.6565934065934066,0.5714285714285714,0.6043956043956044,0.7142857142857143,0.6005509641873278,0.6483516483516484,0.6483516483516484,0.6313875518420973
2012,1122,221.0,227.0,220.0,192.0,220.0,213.0,214.0,230.0,217.125,220.0,11.667261889578034,0.3956043956043956,0.3791208791208791,0.3983516483516483,0.47527472527472525,0.3983516483516483,0.41597796143250687,0.41483516483516486,0.3708791208791209,0.40604944298126117
2012,1123,209.0,209.0,215.0,256.0,207.0,200.0,201.0,221.0,214.75,209.0,18.02181218095767,0.42857142857142855,0.42857142857142855,0.41208791208791207,0.29945054945054944,0.4340659340659341,0.45179063360881544,0.45054945054945056,0.3956043956043956,0.41258646656373926
2012,1124,14.0,18.0,14.0,8.0,9.0,12.0,13.0,10.0,12.25,12.5,3.24037034920393,0.9642857142857143,0.9532967032967034,0.9642857142857143,0.9807692307692307,0.978021978021978,0.9696969696969697,0.967032967032967,0.9752747252747253,0.9690830003330004
2012,1125,22.0,45.0,23.0,58.0,64.0,33.0,36.0,47.0,41.0,40.5,15.32504952217587,0.9423076923076923,0.8791208791208791,0.9395604395604396,0.8434065934065934,0.8269230769230769,0.9118457300275482,0.9038461538461539,0.8736263736263736,0.8900796173523445
2012,1126,260.0,272.0,267.0,239.0,266.0,267.0,261.0,240.0,259.0,263.5,12.60385428577873,0.28846153846153844,0.2554945054945055,0.2692307692307692,0.34615384615384615,0.27197802197802196,0.26721763085399447,0.2857142857142857,0.3434065934065934,0.29095714891169433
2012,1127,342.0,325.0,343.0,344.0,345.0,344.0,344.0,345.0,341.5,344.0,6.740072064048828,0.06318681318681318,0.10989010989010989,0.06043956043956044,0.057692307692307696,0.054945054945054944,0.05509641873278237,0.057692307692307696,0.054945054945054944,0.0642359534404989
2012,1129,147.0,149.0,149.0,173.0,138.0,138.0,148.0,161.0,150.375,148.5,11.661138145873363,0.5989010989010989,0.5934065934065934,0.5934065934065934,0.5274725274725275,0.6236263736263736,0.6225895316804407,0.5961538461538461,0.5604395604395604,0.5894995156358792
2012,1130,251.0,199.0,255.0,244.0,197.0,246.0,247.0,236.0,234.375,245.0,23.114234946085865,0.3131868131868132,0.45604395604395603,0.3021978021978022,0.3324175824175824,0.46153846153846156,0.325068870523416,0.3241758241758242,0.3543956043956044,0.35862811430993247
2012,1131,183.0,198.0,176.0,190.0,208.0,199.0,200.0,195.0,193.625,196.5,10.239105708717227,0.5,0.45879120879120877,0.5192307692307693,0.4807692307692308,0.43131868131868134,0.45454545454545453,0.4532967032967033,0.46703296703296704,0.4706231268731269
